,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
78,https://www.the-numbers.com/movie/Zhan-Guo,[],[],"$35,381 (51.3% of total gross)",1.95 (domestic box office/biggest weekend),0.6% (domestic box office/worldwide),,"23 opening theaters/23 max. theaters, 2.1 weeks average run per theater","$90,873","April 22nd, 2011 (Limited) by China Lion Film Distribution, released as The Warring States",,Not Rated,125 minutes,Create your own comparison chart…,"Martial Arts, Foreign Language, World War I, Organized Crime, Wire Fu, Revenge, Secret Identity, Hitmen, Musicians",,Drama,,,,China,Mandarin,,,"$68,961","$11,042,800","$11,111,761",,,
79,https://www.the-numbers.com/movie/Cave-of-Forgotten-Dreams,[],"[['Werner Herzog', 'Director'], ['Werner Herzog', 'Screenwriter'], ['Erik Nelson', 'Producer'], ['Adrienne Ciuffo', 'Producer'], ['Joe Bini', 'Editor'], ['Maya Hawke', 'Editor'], ['Peter Zeitlinger', 'Cinematographer'], ['Ernst Reijeger', 'Composer'], ['Dave Harding', 'Executive Producer'], ['Julian P. Hobbs', 'Executive Producer'], ['David McKillop', 'Executive Producer'], ['Molly Thomason', 'Executive Producer'], ['Amy Briamonte', 'Co-Producer'], ['Phil Fairclough', 'Co-Producer'], ['Judith Thurman', 'Co-Producer'], ['Nicolas Zunino', 'Co-Producer']]","$139,101 (2.6% of total gross)",11.24 (domestic box office/biggest weekend),56.6% (domestic box office/worldwide),,"5 opening theaters/123 max. theaters, 8.8 weeks average run per theater","$6,990,716","April 29th, 2011 (Limited) by IFC Films","November 29th, 2011 by Mpi Home Video","G(Rating bulletin 2166, 4/6/2011)",90 minutes,vs. TangledCreate your own comparison chart…,"3-D, Academics, Artists, Directing Yourself, 3-D - Shot in 3-D",Based on Real Life Events,Documentary,Live Action,Factual,"Creative Differences, History Films","Canada, France, Germany, United Kingdom, United States",English,,"April 13th, 2012 (Wide) (Uruguay)
June 22nd, 2012 (Wide) (Spain)
November 29th, 2012 (Wide) (Netherlands)
February 15th, 2013 (Wide) (Brazil)
","$5,304,920","$4,064,709","$9,369,629",,,
80,https://www.the-numbers.com/movie/Dylan-Dog-Dead-of-Night,"['Sam Huntington', 'Anita Briem', 'Taye Diggs', 'Peter Stormare', 'Kurt Angle', 'Brandon Routh']","[['Ashok Amritraj', 'Producer'], ['Scott Mitchell Rosenberg', 'Producer'], ['Gilbert Adler', 'Producer'], ['Christopher Mapp', 'Executive Producer'], ['Matthew Street', 'Executive Producer'], ['David Whealy', 'Executive Producer'], ['Peter D. Graves', 'Executive Producer'], ['Randy Greenberg', 'Executive Producer'], ['Kevin Munroe', 'Executive Producer'], ['Ervin Rustemagic', 'Executive Producer'], ['Patrick Aiello', 'Executive Producer'], ['Lars Sylvest', 'Executive Producer'], ['Will French', 'Executive Producer'], ['Stephen Roberts', 'Executive Producer'], ['Brian Altounian', 'Co-Producer'], ['Manu Gargi', 'Co-Producer'], ['Gioy DeMarco', 'Co-Producer'], ['Kevin Munroe', 'Director'], ['Joshua Oppenheimer', 'Screenwriter'], ['Thomas Dean Donnelly', 'Screenwriter'], ['Tiziano Sclavi', 'Story Creator']]","$754,779 (63.6% of total gross)",1.57 (domestic box office/biggest weekend),19.5% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 0.3 times production budget)","875 opening theaters/875 max. theaters, 1.6 weeks average run per theater","$1,563,592","April 29th, 2011 (Wide) by Omin/Freestyle","July 26th, 2011 by Fox Home Entertainment","PG-13 for sequences of creature violence and action, language including some sexual references, and some drug material.(Rating bulletin 2127, 6/30/2010)",107 minutes,vs. VampiresCreate your own comparison chart…,"Monster, Vampire, Werewolf, Zombies, Private Investigator, Independent/Other Comics, Horror Comedy",Based on Comic/Graphic Novel,Horror,Live Action,Fantasy,"Hyde Park Entertainment, Platinum Studios, Omnilab Media Group",United States,English,,,"$1,186,538","$4,907,187","$6,093,725","$1,884,872","$414,395","$2,299,267"
81,https://www.the-numbers.com/movie/Hoodwinked-2-Hood-vs-Evil,"['Joan Cusack', 'Andy Dick', 'Martin Short', 'Brad Garrett', 'Cheech Marin', 'Tommy Chong', 'Heidi Klum', 'Wayne Newton', 'Hayden Panettiere', 'Glenn Close', 'Patrick Warburton', 'David Ogden Stiers', 'Bill Hader', 'Amy Poehler']","[['Maurice Kanbar', 'Producer'], ['Joan Collins Carey', 'Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Eric Robinson', 'Executive Producer'], ['Rachel L. Warren', 'Executive Producer'], ['Russell D. Pollock', 'Executive Producer'], ['David K. Lovegren', 'Co-Producer'], ['Cory Edwards', 'Screenwriter'], ['Tony Leech', 'Screenwriter'], ['Mike Disa', 'Screenwriter'], ['Todd Edwards', 'Screenwriter'], ['Mike Disa', 'Director']]","$4,108,630 (40.5% of total gross)",2.47 (domestic box office/biggest weekend),43.4% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 0.8 times production budget)","2,505 opening theaters/2,505 max. theaters, 3.1 weeks average run per theater","$13,367,274","April 29th, 2011 (Wide) by Weinstein Co.","August 16th, 2011 by Anchor Bay Home Entertainment, released as Hoodwinked Too! Hood vs. Evil","PG For some mild rude humor, language and action(Rating bulletin 2168, 4/20/2011)",86 minutes,vs. HannaCreate your own comparison chart…,"Talking Animals, Animal Lead, Police Procedural, 3-D, Secret Agent, Kidnap, Rescue, Spoof, Voiceover/Narration, Prologue, Intertitle, Martial Arts, Food, Surprise Twist, 3-D - Post-production Conversion",Based on Folk Tale/Legend/Fairytale,Adventure,Digital Animation,Kids Fiction,Kanbar Entertainment,United States,English,Hoodwinked,,"$10,143,779","$13,209,332","$23,353,111","$1,745,633","$1,428,280","$3,173,913"
82,https://www.the-numbers.com/movie/Jusan-nin-no-shikaku,"['Koji Yakusho', 'Takayuki Yamada', 'Yusuke Iseya', 'Goro Inagaki', 'Masachika Ichimura', 'Mikijiro Hira', 'Hiroki Matsukata', 'Ikki Sawamura', 'Arata Furuta', 'Tsuyoshi Ihara', 'Masataka Kubota', 'Sousuke Takaoka', 'Seiji Rokkaku', 'Koen Kondo', 'Yuma Ishigaki']","[['Takashi Miike', 'Director'], ['Shoichirou Ikemiya', 'Story Creator'], ['Daisuke Tengan', 'Screenwriter'], ['Koji Endo', 'Composer'], ['Toshiaki Nakazawa', 'Executive Producer'], ['Jeremy Thomas', 'Executive Producer'], ['Takashi Hirajo', 'Executive Producer'], ['Nobuyasu Kita', 'Cinematographer'], ['Kenji Yamashita', 'Editor'], ['Michihiko Umezawa', 'Producer'], ['Minami Ichikawa', 'Producer'], ['Toichiro Shiraishi', 'Producer'], ['Takahiro Ohno', 'Producer'], ['Hirotsugu Yoshida', 'Producer'], ['Shigeji Maeda', 'Producer'], ['Kazuomi Suzaki', 'Co-Producer'], ['Masaaki Ujo', 'Producer'], ['Hisashi Usui', 'Co-Producer']]","$45,854 (5.7% of total gross)",9.74 (domestic box office/biggest weekend),4.3% (domestic box office/worldwide),"$6,000,000 (worldwide box office is 3.1 times production budget)","4 opening theaters/31 max. theaters, 8.8 weeks average run per theater","$1,057,885","April 29th, 2011 (Limited) by Magnolia Pictures, released as 13 Assassins","July 5th, 2011 by Magnolia Home Entertainment, released as 13 Assassins","R for sequences of bloody violence, some disturbing images and brief nudity.(Rating bulletin 2162, 3/9/2011)",125 minutes,Create your own comparison chart…,"Hitmen, Foreign Language, Political, Martial Arts, Revenge, Sex Crimes, Government Corruption, Demons, Intertitle, Suicide, Non-Chronological",Remake,Action,Live Action,Historical Fiction,"Sedic International Inc., Recorded Picture Company, TV Asahi Corporation, Toho Co, Dentsu Inc., Rakueisha Co.","Japan, United Kingdom",Japanese,,,"$802,778","$17,924,662","$18,727,440","$2,136,616","$2,082,219","$4,218,835"
83,https://www.the-numbers.com/movie/Prom,"['Aimee Teegarden', 'Thomas McDonell', ""De'Vaughn Nixon"", 'Danielle Campbell', 'Yin Chang', 'Jared Kusnitz', 'Nolan Sotillo', 'Cameron Monaghan', 'Kylie Bunbury', 'Joe Adler', 'Janelle Ortiz', 'Jonathan Keltz', 'Nicholas Braun', 'Raini Rodriguez']","[['Joe Nessbaum', 'Director'], ['Katie Wech', 'Screenwriter'], ['Justin Springer', 'Producer'], ['Ted Griffin', 'Producer'], ['Samson Mucke', 'Producer'], ['Sean Bailey', 'Executive Producer'], ['Samson Mucke', 'Executive Producer'], ['Byron Shah', 'Cinematographer'], ['Mark White', 'Production Designer'], ['Jeffrey M. Werner', 'Editor'], ['Shoshana Rubin', 'Costume Designer'], ['Deborah Lurie', 'Composer'], ['Jojo Villanueva', 'Music Supervisor'], ['Marcia Ross', 'Co-Director'], ['Gail Goldberg', 'Casting Director'], ['Brittainy Roberts', 'Casting Director'], ['Samson Mucke', 'Unit Production Manager'], ['Mark Anthony Little', 'Assistant Director'], ['Scott Rorie', 'Assistant Director']]","$4,712,638 (46.5% of total gross)",2.15 (domestic box office/biggest weekend),94.1% (domestic box office/worldwide),"$8,000,000 (worldwide box office is 1.3 times production budget)","2,730 opening theaters/2,730 max. theaters, 2.7 weeks average run per theater","$13,349,405","April 29th, 2011 (Wide) by Walt Disney","August 30th, 2011 by Walt Disney Home Entertainment","PG for mild language and a brief fight.(Rating bulletin 2158, 2/9/2011)",103 minutes,vs. Reno 911!: MiamiCreate your own comparison chart…,"Coming of Age, Romance, Breaking the Fourth Wall, Mockumentary, Ensemble, Voiceover/Narration, Relationships Gone Wrong, Relationship Advice, Step-Family, Lacrosse, Comedy Drama",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Rickshaw, Walt Disney Pictures",United States,English,,,"$10,130,219","$632,964","$10,763,183","$1,577,040","$629,577","$2,206,617"
84,https://www.the-numbers.com/movie/Thor,"['Stellan Skarsgård', 'Kat Dennings', 'Clark Gregg', 'Colm Feore', 'Ray Stevenson', 'Tadanobu Asano', 'Jaimie Alexander', 'Rene Russo', 'Josh Coxx', 'Joseph Gatt', 'Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Anthony Hopkins', 'Idris Elba']","[['Kenneth Branagh', 'Director'], ['Ashley Edward Miller', 'Screenwriter'], ['Zack Stentz', 'Screenwriter'], ['Don Payne', 'Screenwriter'], ['J. Michael Straczynski', 'Story by'], ['Mark Protosevich', 'Story by'], ['Kevin Feige', 'Producer'], ['Patricia Whitcher', 'Executive Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Alan Fine', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['David Maisel', 'Executive Producer'], ['Haris Zambarloukos', 'Director of Photography'], ['Bo Welch', 'Production Designer'], ['Paul Rubell', 'Editor'], ['Alexandra Byrne', 'Costume Designer'], ['Craig Kyle', 'Co-Producer'], ['Victoria Alonso', 'Co-Producer'], ['Dave Jordan', 'Music Supervisor'], ['Patrick Doyle', 'Composer']]","$65,723,338 (36.3% of total gross)",2.75 (domestic box office/biggest weekend),40.3% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 3.0 times production budget)","3,955 opening theaters/3,963 max. theaters, 5.7 weeks average run per theater","$238,558,640","May 6th, 2011 (Wide) by Paramount PicturesMay 6th, 2011 (IMAX) by Paramount Pictures","September 13th, 2011 by Paramount Home Video","PG-13 for sequences of intense sci-fi action and violence.(Rating bulletin 2166, 4/6/2011)",113 minutes,vs. The Incredible HulkCreate your own comparison chart…,"Marvel Comics, Gods and Goddesses, Banishment, Dysfunctional Family, Revenge, Romance, Culture Clash, Cross-Class Romance, Academics, 3-D, Prologue, Non-Chronological, Voiceover/Narration, Sword & Sorcerer, Visual Effects, Epilogue, IMAX: DMR, Scene in End Credits, Origin Story, Set in New Mexico, Field Scientists, Adopted Family, False Identity, Family Secrets, Norse Mythology, Motion Capture Performance, 3-D - Post-production Conversion",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,"Marvel Studios, Paramount Pictures, Marvel Entertainment",United States,English,ThorMarvel Cinematic Universe,"April 29th, 2011 (Wide) (Brazil)
August 17th, 2018 (Wide), released as Thor (re:2018) (Australia)
","$181,030,624","$268,295,994","$449,326,618","$35,323,279","$60,255,888","$95,579,167"
85,https://www.the-numbers.com/movie/Yokame-no-semi-(Japan)-(2011),[],"[['Izuru Narushima', 'Director']]",,,,,,,,,,147 minutes,Create your own comparison chart…,,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,Japan,Japanese,,"April 29th, 2011 (Wide) (Japan)
",n/a,"$10,064,960","$10,064,960",,,
86,https://www.the-numbers.com/movie/Beaver-The,"['Cherry Jones', 'Jodie Foster', 'Anton Yelchin', 'Riley Thomas Stewart', 'Jennifer Lawrence', 'Mel Gibson']","[['Avy Kaufman', 'Casting Director'], ['Marcelo Zarvos', 'Composer'], ['Alexandra Patsavas', 'Music Supervisor'], ['Lynzee Klingman', 'Editor'], ['Susan Lyall', 'Costume Designer'], ['Mark Friedberg', 'Production Designer'], ['Hagen Bogdanski', 'Cinematographer'], ['Jeff Skoll', 'Executive Producer'], ['Mohammed Mubarak Mazrouei', 'Executive Producer'], ['Paul Green', 'Executive Producer'], ['Jonathan King', 'Executive Producer'], ['Steve Golin', 'Producer'], ['Keith Redmon', 'Producer'], ['Ann Ruark', 'Producer']]","$107,577 (11.1% of total gross)",5.16 (domestic box office/biggest weekend),19.2% (domestic box office/worldwide),"$21,000,000 (worldwide box office is 0.2 times production budget)","22 opening theaters/168 max. theaters, 3.6 weeks average run per theater","$1,279,320","May 6th, 2011 (Limited) by Summit EntertainmentMay 20th, 2011 (Expands Wide) by Summit Entertainment","August 23rd, 2011 by Summit Home Video","PG-13 for mature thematic material, some disturbing content, sexuality and language including a drug reference.(Rating bulletin 2131, 7/28/2010)",91 minutes,vs. By the SeaCreate your own comparison chart…,"Dysfunctional Family, Mental Illness, Addiction, Suicide, Inheritance, Voiceover/Narration, Amputee",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Summit Entertainment, Participant Media, Image Nation Abu Dhabi, Anonymous Content","United Arab Emirates, United States",English,,,"$970,816","$4,075,222","$5,046,038",,,
87,https://www.the-numbers.com/movie/Haunted-3-D,[],"[['Vikram Bhatt', 'Director'], ['Amin Hajee', 'Screenwriter'], ['Chirantan Bhatt', 'Composer']]",,,,,,,"May 6th, 2011 (Limited) by Reliance Big Pictures",,,155 minutes,Create your own comparison chart…,"Foreign Language, Haunting, 3-D, Non-Chronological, Time Travel, Sex Crimes, Revenge",Original Screenplay,Horror,Live Action,Fantasy,ASA Production and Enterprises,India,English,,,n/a,"$6,952,492","$6,952,492",,,
88,https://www.the-numbers.com/movie/Jumping-the-Broom-(2010),"['Julie Bowen', 'Angela Bassett', 'Paula Patton', 'Laz Alonso', 'Tasha Smith', 'Valarie Pettiford', 'DeRay Davis', 'Meagan Good', 'Mike Epps']","[['T.D. Jakes', 'Producer'], ['Curtis Wallace', 'Producer'], ['Tracy E. Edmonds', 'Producer'], ['Elizabeth Hunter', 'Producer'], ['Glendon Palmer', 'Producer'], ['Michael Mahoney', 'Producer'], ['Salim Akil', 'Co-Producer'], ['Salim Akil', 'Director'], ['Elizabeth Hunter', 'Screenwriter'], ['Arlene Gibbs', 'Screenwriter']]","$15,215,487 (40.8% of total gross)",2.45 (domestic box office/biggest weekend),97.7% (domestic box office/worldwide),"$7,000,000 (worldwide box office is 5.5 times production budget)","2,035 opening theaters/2,035 max. theaters, 3.8 weeks average run per theater","$49,147,144","May 6th, 2011 (Wide) by Sony Pictures","August 9th, 2011 by Sony Pictures Home Entertainment","PG-13 for some sexual content.(Rating bulletin 2167, 4/13/2011)",107 minutes,vs. That Awkward MomentCreate your own comparison chart…,"African Americans, In-Laws / Future In-Laws, Romance, Voiceover/Narration, Ensemble",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,Stage 6 Films,United States,English,,,"$37,295,394","$863,207","$38,158,601","$7,842,108","$1,584,703","$9,426,811"
89,https://www.the-numbers.com/movie/Last-Night-(2010),"['Eva Mendes', 'Griffin Dunne', 'Keira Knightley', 'Sam Worthington', 'Guillaume Canet']","[['Missy Tadjedin', 'Director'], ['Missy Tadjedin', 'Screenwriter'], ['Nick Wechsler', 'Producer'], ['Buddy Enright', 'Executive Producer'], ['Tim Grimes', 'Production Designer'], ['Susan Morse', 'Editor'], ['Clint Mansell', 'Composer'], ['Peter Deming', 'Director of Photography']]","$32,000 (28.5% of total gross)",3.50 (domestic box office/biggest weekend),0.9% (domestic box office/worldwide),,"10 opening theaters/10 max. theaters, 3.2 weeks average run per theater","$147,700","May 6th, 2011 (Limited) by TriBeca Films","August 2nd, 2011 by Echo Bridge Home Entertainment, released as Last Night (2010)","R for some language(Rating bulletin 2115 (Cert #45522), 4/7/2010)",92 minutes,Create your own comparison chart…,"Relationships Gone Wrong, Romance, Writing and Writers, Fashion, Segments",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Entertainment One, Gaumont","Canada, France, United States",English,,,"$112,087","$12,534,432","$12,646,519",,,
90,https://www.the-numbers.com/movie/Something-Borrowed,"['Steve Howey', 'Ginnifer Goodwin', 'Kate Hudson', 'Colin Egglesfield', 'John Krasinski']","[['Luke Greenfield', 'Director'], ['Jennie Snyder Urman', 'Screenwriter'], ['Emily Giffin', 'Story based on the novel by'], ['Hilary Swank', 'Producer'], ['Molly Mickler Smith', 'Producer'], ['Broderick Johnson', 'Producer'], ['Andrew Kosove', 'Producer'], ['Aaron Lubin', 'Producer'], ['Pamela Schein Murphy', 'Producer'], ['Ellen H. Schwartz', 'Executive Producer'], ['Charles Minsky', 'Director of Photography'], ['Jane Musky', 'Production Designer'], ['John Axelrad', 'Editor'], ['Gary Jones', 'Costume Designer'], ['Yolanda T. Cochran', 'Co-Producer'], ['Steven P. Wegner', 'Co-Producer'], ['Jojo Villanueva', 'Music Supervisor'], ['Dave Jordan', 'Music Supervisor'], ['Josh Wurman', 'Composer']]","$13,945,368 (35.7% of total gross)",2.80 (domestic box office/biggest weekend),60.0% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 1.9 times production budget)","2,904 opening theaters/2,904 max. theaters, 4.1 weeks average run per theater","$51,454,703","May 6th, 2011 (Wide) by Warner Bros.","August 16th, 2011 by Warner Home Video","PG-13 for sexual content including dialogue, and some drug material.(Rating bulletin 2155, 1/19/2011)",103 minutes,vs. Bridget Jones’s BabyCreate your own comparison chart…,"Relationships Gone Wrong, Voiceover/Narration, Romance, Non-Chronological",Based on Fiction Book/Short Story,Romantic Comedy,Live Action,Contemporary Fiction,"Alcon Entertainment, 2S Films, Wild Oceans Films",United States,English,,"September 13th, 2012 (Wide) (Bolivia)
","$39,046,489","$26,037,627","$65,084,116","$8,683,994","$2,457,857","$11,141,851"
91,https://www.the-numbers.com/movie/Zui-ai,[],"[['Gu Changwei', 'Director']]",,,,,,,,,,100 minutes,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,China,Mandarin,,"May 10th, 2011 (Wide) (China)
",n/a,"$8,463,200","$8,463,200",,,
92,https://www.the-numbers.com/movie/Bridesmaids,"[""Chris O'Dowd"", 'Matt Lucas', 'Kristen Wiig', 'Maya Rudolph', 'Rose Byrne', 'Wendi McLendon-Covey', 'Ellie Kemper', 'Melissa McCarthy']","[['Paul Feig', 'Director'], ['Judd Apatow', 'Producer'], ['Clayton Townsend', 'Producer'], ['Barry Mendel', 'Producer'], ['Paul Feig', 'Executive Producer'], ['Annie Mumolo', 'Screenwriter'], ['Kristen Wiig', 'Screenwriter'], ['Robert Yeoman', 'Cinematographer'], ['William Kerr', 'Editor'], ['Mike Sale', 'Editor'], ['Michael Andrews', 'Composer'], ['Jefferson Sage', 'Production Designer']]","$26,247,410 (15.5% of total gross)",6.45 (domestic box office/biggest weekend),58.4% (domestic box office/worldwide),"$32,500,000 (worldwide box office is 8.9 times production budget)","2,918 opening theaters/2,958 max. theaters, 8.7 weeks average run per theater","$222,983,918","May 13th, 2011 (Wide) by UniversalJune 4th, 2021 (Special Engagement) by Fathom Events","September 20th, 2011 by Universal Home Entertainment","R for some strong sexuality, and language throughout.(Rating bulletin 2156, 1/26/2011)",120 minutes,vs. Bad MomsCreate your own comparison chart…,"Wedding Planning, Wedding Day, Judd Apatow Buddy Comedy, Buddy Comedy, Ensemble, Delayed Adulthood, Bachelor Party, Improvised, Epilogue, Flight Attendant",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Universal Pictures, Relativity Media",United States,English,,"November 5th, 2020 (Wide) (Australia)
","$169,211,718","$120,420,305","$289,632,023","$70,798,745","$24,057,254","$94,855,999"
