,url,cast,crew,Legs:,Domestic Share:,Infl. Adj. Dom. BO,Opening Weekend:,Production Budget:,Theater counts:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
90,https://www.the-numbers.com/movie/For-Greater-Glory-The-True-Story-of-Cristiada-(Mexico)-(2012),"['Oscar Isaac', 'Catalina Sandino Moreno', 'Santiago Cabrera', 'Ruben Blades', 'Eva Longoria', ""Peter O'Toole"", 'Eduardo Verastegui', 'Mauricio Kuri', 'Bruce Greenwood', 'Nestor Carbonell', 'Karyme Lozano', 'Andy Garcia']","[['Dean Wright', 'Director'], ['Michael Love', 'Screenwriter'], ['Pablo Jose Barroso', 'Producer'], ['Carl Anderson', 'Executive Producer'], ['Juan Domingo', 'Executive Producer']]",3.01 (domestic box office/biggest weekend),56.5% (domestic box office/worldwide),"$7,442,448","$1,885,608 (33.3% of total gross)","$12,000,000 (worldwide box office is 0.8 times production budget)","757 opening theaters/757 max. theaters, 2.9 weeks average run per theater","June 1st, 2012 (Wide) by ARC Entertainment, released as For Greater Glory","September 11th, 2012 by ARC Entertainment Video, released as For Greater Glory","R for war violence and some disturbing images.(Rating bulletin 2215, 3/21/2012)",143 minutes,vs. DangalCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,Mexico,"English, Spanish","April 20th, 2012 (Wide), released as Cristiada (Mexico)
October 11th, 2012 (Wide) (United Arab Emirates)
January 17th, 2013 (Wide), released as Cristiada (Peru)
January 31st, 2013 (Wide), released as Cristiada (Argentina)
April 5th, 2013 (Wide), released as Cristiada (Poland)
... Show all releases
","Faith-Based Film, Religious, War, Rebellion, Atheism, Historical Drama, 1920s, Civil War, Set in Mexico, Catholic","ARC Entertainment, Dos Corazones, S.A. de C.V., New Land Films",,"$5,669,081","$4,357,174","$10,026,255","$2,298,320","$651,729","$2,950,049"
91,https://www.the-numbers.com/movie/Mai-wei,[],"[['Kang Je-Kyu', 'Director'], ['Kang Je-Kyu', 'Screenwriter'], ['Kim Byung', 'Screenwriter'], ['Na Hyun (나현)', 'Screenwriter'], ['Kang Je-Kyu', 'Producer'], ['Kim Yong-hwa', 'Producer']]",3.94 (domestic box office/biggest weekend),0.4% (domestic box office/worldwide),"$92,127","$17,817 (25.4% of total gross)",,"22 opening theaters/22 max. theaters, 1.9 weeks average run per theater","April 20th, 2012 (Limited) by PMK*BNC, released as My Way","June 24th, 2012 by Well Go USA Video, released as My Way","R for intense realistically graphic sequences of war violence.(Rating bulletin 2207, 1/25/2012)",143 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,Republic of Korea,"Japanese, Korean, Russian",,"Inspired by a True Story, War, World War II, Track and Field, Olympics","CJ Entertainment, SK Planet",,"$70,177","$16,583,311","$16,653,488",,,
92,https://www.the-numbers.com/movie/Marley,[],"[['Kevin MacDonald', 'Director'], ['Steve Bing', 'Producer'], ['Charles Steel', 'Producer'], ['Ziggy Marley', 'Executive Producer'], ['Chris Blackwell', 'Executive Producer'], ['Zach Schwartz', 'Co-Producer'], ['Geraldine Hawkings', 'Line Producer'], ['Dan Glendenning', 'Editor'], ['Alwin Kuchler', 'Director of Photography'], ['Mike Eley', 'Director of Photography'], ['Glenn Freemantle', 'Sound Designer'], [""Neville 'Bunny' Wailer"", 'Associate Producer'], ['Suzette Newman', 'Associate Producer']]",5.39 (domestic box office/biggest weekend),26.6% (domestic box office/worldwide),"$1,855,627","$262,004 (18.5% of total gross)",,"42 opening theaters/73 max. theaters, 6.6 weeks average run per theater","April 20th, 2012 (Limited) by Magnolia Pictures","August 7th, 2012 by Magnolia Home Entertainment","PG-13 for drug content, thematic elements and some violent images.(Rating bulletin 2208, 2/1/2012)",145 minutes,vs. 20 Feet From StardomCreate your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,United States,English,"April 20th, 2012 (Wide) (United Kingdom)
May 10th, 2012 (Wide) (Netherlands)
May 10th, 2012 (Wide) (Switzerland)
May 17th, 2012 (Wide) (Austria)
May 17th, 2012 (Wide) (Germany)
... Show all releases
","Musicians, Biography, Narcotics, Religious, Reggae, Voiceover/Narration, Intertitle, Poverty, Infidelity, Dysfunctional Family, Political","Shangri-La Entertainment, Tuff Going Productions, Cowboy Films",,"$1,413,480","$3,906,254","$5,319,734","$5,363,890","$1,077,516","$6,441,406"
93,https://www.the-numbers.com/movie/Think-Like-a-Man,"['Chris Brown', 'Michael Ealy', 'Jerry Ferrara', 'Meagan Good', 'Regina Hall', 'Kevin Hart', 'Taraji P. Henson', 'Terrence J', 'Romany Malco', 'Gabrielle Union']","[['Tim Story', 'Director'], ['Keith Merryman', 'Screenwriter'], ['David A. Newman', 'Screenwriter'], ['Steve Harvey', 'Based on the book ""Act Like a Lady, Think Like a Man""'], ['Will Packer', 'Producer'], ['Steve Harvey', 'Executive Producer'], ['Rushion McDonald', 'Executive Producer'], ['Rob Hardy', 'Executive Producer'], ['Glenn S. Gainor', 'Executive Producer']]",2.72 (domestic box office/biggest weekend),80.7% (domestic box office/worldwide),"$120,184,457","$33,636,303 (36.7% of total gross)","$12,000,000 (worldwide box office is 9.4 times production budget)","2,015 opening theaters/2,052 max. theaters, 5.9 weeks average run per theater","April 20th, 2012 (Wide) by Sony Pictures","August 28th, 2012 by Sony Pictures Home Entertainment","PG-13 for sexual content, some crude humor, and brief drug use.(Rating bulletin 2216, 3/28/2012)",122 minutes,vs. About Last NightCreate your own comparison chart…,Based on Factual Book/Article,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"April 20th, 2012 (Wide) (Curacao)
April 20th, 2012 (Wide) (Suriname)
April 20th, 2012 (Wide) (Trinidad)
May 4th, 2012 (Wide) (South Africa)
June 22nd, 2012 (Wide) (Ghana)
... Show all releases
","African Americans, Ensemble, Relationships Gone Wrong, Relationship Advice, Romance","Screen Gems, Rainforest Films",Think Like a Man,"$91,547,205","$21,826,559","$113,373,764","$17,138,512","$2,695,199","$19,833,711"
94,https://www.the-numbers.com/movie/To-Rome-with-Love,"['Woody Allen', 'Alec Baldwin', 'Roberto Benigni', 'Penélope Cruz', 'Judy Davis', 'Jesse Eisenberg', 'Greta Gerwig', 'Elliot Page']","[['Woody Allen', 'Director'], ['Woody Allen', 'Screenwriter'], ['Letty Aronson', 'Producer'], ['Stephen Tenenbaum', 'Producer'], ['Giampaulo Letta', 'Producer'], ['Faruk Alatan', 'Producer'], ['Helen Robin', 'Co-Producer'], ['David Nichols', 'Co-Producer'], ['Jack Rollins', 'Co-Executive Producer'], ['Darius Khondji', 'Director of Photography'], ['Anne Seibel', 'Production Designer'], ['Alisa Lepselter', 'Editor'], ['Sonia Grande', 'Costume Designer'], ['Juliet Taylor', 'Casting Director'], ['Patricia DiCerto', 'Casting Director'], ['Beatrice Kruger', 'Casting Director']]",5.37 (domestic box office/biggest weekend),22.5% (domestic box office/worldwide),"$21,903,451","$361,359 (2.2% of total gross)","$21,500,000 (worldwide box office is 3.5 times production budget)","5 opening theaters/806 max. theaters, 5.1 weeks average run per theater","June 22nd, 2012 (Limited) by Sony Pictures ClassicsJuly 6th, 2012 (Expands Wide) by Sony Pictures Classics","January 15th, 2013 by Sony Pictures Home Entertainment, released as To Rome With Love","R for some sexual references.(Rating bulletin 2221, 5/2/2012)",112 minutes,vs. Café SocietyCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Italy, United States","English, Italian","April 20th, 2012 (Wide) (Italy)
June 28th, 2012 (Wide) (Argentina)
June 29th, 2012 (Wide) (Brazil)
June 29th, 2012 (Wide) (Norway)
June 29th, 2012 (Wide) (Uruguay)
... Show all releases
","Non-Chronological, Ensemble, Segments, Breaking the Fourth Wall, Imaginary Character, Directing Yourself, Architecture, Opera, Relationships Gone Wrong","Medusa Film, Gravier Productions, Perdido",,"$16,684,352","$57,605,953","$74,290,305",,"$711,498","$711,498"
95,https://www.the-numbers.com/movie/To-the-Arctic-3D,[],"[['Greg MacGillivray', 'Director'], ['Shaun MacGillivray', 'Producer'], ['Stephen Judson', 'Screenwriter'], ['Stephen Judson', 'Editor'], ['Brad Ohlund', 'Director of Photography'], ['Steve Wood', 'Composer']]",70.68 (domestic box office/biggest weekend),80.9% (domestic box office/worldwide),"$24,787,964","$270,228 (1.4% of total gross)",,"50 opening theaters/52 max. theaters, 65.3 weeks average run per theater","April 20th, 2012 (IMAX) by Warner Bros.","March 26th, 2013 by Warner Home Video","G(Rating bulletin 2215, 3/21/2012)",40 minutes,vs. GalapagosCreate your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,United States,English,"May 31st, 2012 (Limited), released as To the Artic 3D (Australia)
September 7th, 2012 (Wide) (Mexico)
April 25th, 2013 (Wide) (Thailand)
","Animal Lead, Environment, 3-D, Voiceover/Narration, Agitprop","IMAX Corporation, One World One Ocean, MacGillivray Freeman",,"$19,099,867","$4,521,674","$23,621,541",,,
96,https://www.the-numbers.com/movie/Bokura-ga-Ita-Kohen,[],"[['Takahiro Miki', 'Director']]",,,,,,,,,,121 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,Japan,Japanese,"April 21st, 2012 (Wide), released as We Were There Part 2 (International title)
 (Japan)
",,,We Were There,n/a,"$17,953,383","$17,953,383",,,
97,https://www.the-numbers.com/movie/Huang-Jin-Da-Jie-An,[],[],,,,,,,,,,108 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,"April 23rd, 2012 (Wide), released as Guns N'Roses (International title)
 (China)
",,,,n/a,"$24,350,000","$24,350,000",,,
98,https://www.the-numbers.com/movie/Avengers-The-(2012),[],"[['Joss Whedon', 'Director'], ['Joss Whedon', 'Screenwriter'], ['Zak Penn', 'Story Creator'], ['Stan Lee', 'Based on the Marvel Comics by'], ['Jack Kirby', 'Based on the Marvel Comics by'], ['Joe Simon', 'Captain America Created by'], ['Jack Kirby', 'Captain America Created by'], ['Kevin Feige', 'Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Patricia Whitcher', 'Executive Producer'], ['Victoria Alonso', 'Executive Producer'], ['Jeremy Latcham', 'Executive Producer']]",3.01 (domestic box office/biggest weekend),41.1% (domestic box office/worldwide),"$818,353,033","$207,438,708 (33.3% of total gross)","$225,000,000 (worldwide box office is 6.7 times production budget)","4,349 opening theaters/4,349 max. theaters, 8.7 weeks average run per theater","May 4th, 2012 (Wide) by Walt DisneyMay 4th, 2012 (IMAX) by Walt DisneyMay 2nd, 2013 (Special Engagement) by Regal Entertainment","September 25th, 2012 by Buena Vista Home Entertainment","PG-13 for intense sequences of sci-fi violence and action throughout, and a mild drug reference.(Rating bulletin 2220, 4/25/2012)",143 minutes,"All-Time Top-Grossing FilmsBlockbusters, 2012vs. Avengers: Infinity WarCreate your own comparison chart…",Based on Comic/Graphic Novel,Action,Animation/Live Action,Super Hero,United States,English,"April 25th, 2012 (Wide) (Australia)
April 25th, 2012 (Wide) (Belgium)
April 25th, 2012 (Wide) (France)
April 25th, 2012 (Wide) (Italy)
April 25th, 2012 (Wide) (Netherlands)
... Show all releases
","Marvel Comics, 3-D, Gods and Goddesses, Mutants, Visual Effects, Special Ops, Alien Invasion, Revenge, Franchise Crossover, Non-Chronological, Ensemble, Gratuitous Cameos, Epilogue, Scene in End Credits, IMAX: DMR, Sequel With Lead Character Recast, Good vs. Evil, Faked Death, Mind Control, Motion Capture Performance, 3-D - Post-production Conversion, Filmed in United States, Filmed in New York, United States, Filmed in New York, NY, Filmed in Central Park, New York, NY, Filmed in Park Avenue, New York, NY, Filmed in Manhattan, New York, NY, Filmed in Albuquerque Studios, Albuquerque, NM, Filmed in Albuquerque, NM, Filmed in New Mexico, United States, Filmed in Creekside Mushroom Farms, Worthington, PA, Filmed in Worthington, PA, Filmed in Pennsylvania, United States, Filmed in 9th Street, Cleveland, OH, Filmed in Cleveland, OH, Filmed in Ohio, United States, Filmed in NASA Plum Brook Station, Sandusky, OH, Filmed in Sandusky, OH, Filmed in Chevrolet powertrain plant, Parma, OH, Filmed in Parma, OH, Filmed in Detroit-Superior Bridge, Cleveland, OH, Filmed in Public Square, Cleveland, OH, Action Adventure","Marvel Studios, Paramount Pictures",Marvel Cinematic UniverseAvengers,"$623,357,910","$891,742,301","$1,515,100,211","$120,455,880","$131,491,737","$251,947,617"
99,https://www.the-numbers.com/movie/Bel-Ami,"['Colm Meaney', 'Charles Forestier', 'Holliday Grainger', 'Robert Pattinson', 'Uma Thurman', 'Christina Ricci', 'Kristin Scott Thomas']","[['Declan Donnellan', 'Director'], ['Nick Ormedrod', 'Director'], ['Uberto Pasolini', 'Producer'], ['Simon Fuller', 'Executive Producer'], ['Rachel Bennette', 'Screenwriter'], ['Stefano Falivene', 'Director of Photography'], ['Mashahiro Hirakubo', 'Editor'], ['Jenny Shircore', 'Make-up and Hair Designer'], ['Lakshman Joseph De Saram', 'Composer'], ['Rachel Portman', 'Composer']]",3.17 (domestic box office/biggest weekend),2.0% (domestic box office/worldwide),"$158,140","$38,018 (31.6% of total gross)",,"16 opening theaters/16 max. theaters, 3.6 weeks average run per theater","June 8th, 2012 (Limited) by Magnolia Pictures","August 7th, 2012 by Sony Pictures Home Entertainment","R for some strong sexuality, nudity and brief language.(Rating bulletin 2203, 12/21/2011)",102 minutes,vs. Good TimeCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,"France, Italy, United Kingdom",English,"April 27th, 2012 (Wide) (Bulgaria)
May 3rd, 2012 (Wide) (Austria)
May 3rd, 2012 (Wide) (Germany)
May 10th, 2012 (Wide) (Lebanon)
May 10th, 2012 (Wide) (Thailand)
... Show all releases
","Historical Drama, Returning Soldiers, Rags to Riches, Infidelity, Relationships Gone Wrong, Early / Simultaneous Video-on-Demand release","Red Wave, XIX Film, Protagonist Pictures, RAI Cinema",,"$120,462","$6,044,657","$6,165,119",,,
100,https://www.the-numbers.com/movie/Bernie,"['Jack Black', 'Shirley MacLaine', 'Matthew McConaughey']","[['Richard Linklater', 'Director'], ['Richard Linklater', 'Screenwriter'], ['Skip Hollandsworth', 'Screenwriter'], ['Richard Linklater', 'Producer'], ['Ginger Sledge', 'Producer'], ['Donald Fox', 'Executive Producer'], ['Darby Parker', 'Executive Producer'], ['Jacky Gilardi Jr.', 'Executive Producer'], ['Johnny Lin', 'Executive Producer'], ['William T. Conway', 'Executive Producer'], ['John Paul DeJoria', 'Executive Producer'], ['Jack Selby', 'Executive Producer'], ['Duncan Montgomery', 'Executive Producer'], ['John Sloss', 'Executive Producer'], ['Alex Gudim', 'Executive Producer'], ['Lissa-Collins Gudim', 'Executive Producer'], ['Dick Pope', 'Cinematographer'], ['Sandra Adair', 'Editor'], ['John Pritchett', 'Sound Mixer'], ['Pamela Westmore', 'Department Head Makeup'], ['Roxie Hodenfield', 'Department Head Hair']]",10.25 (domestic box office/biggest weekend),91.1% (domestic box office/worldwide),"$12,083,774","$85,805 (0.9% of total gross)","$6,000,000 (worldwide box office is 1.7 times production budget)","3 opening theaters/332 max. theaters, 7.3 weeks average run per theater","April 27th, 2012 (Limited) by Alchemy","August 21st, 2012 by Alchemy","PG-13 for some violent images and brief strong language.(Rating bulletin 2180, 7/13/2011)",104 minutes,vs. Go!Create your own comparison chart…,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,United States,English,"July 12th, 2012 (Wide) (Singapore)
July 26th, 2012 (Wide) (Portugal)
August 16th, 2012 (Wide) (Australia)
September 13th, 2012 (Wide) (Hong Kong)
December 13th, 2012 (Wide) (Hungary)
... Show all releases
","Non Professional Actor, Breaking the Fourth Wall, Widow/Widower, Revenge, LGBTQ+","Millennium Films, Mandalay Vision, Wind Dancer Films",,"$9,204,489","$902,486","$10,106,975","$2,586,577","$701,114","$3,287,691"
101,https://www.the-numbers.com/movie/Five-Year-Engagement-The,"['Chris Pratt', 'Alison Brie', 'Rhys Ifans', 'Jason Segel', 'Emily Blunt']","[['Nicholas Stoller', 'Director'], ['Jason Segel', 'Screenwriter'], ['Nicholas Stoller', 'Screenwriter'], ['Judd Apatow', 'Producer'], ['Nicholas Stoller', 'Producer'], ['Rodney Rothman', 'Producer'], ['Richard Vane', 'Executive Producer'], ['Jason Segel', 'Executive Producer'], ['Javier Aguirresarobe', 'Cinematographer'], ['Julie Berghoff', 'Production Designer'], ['William Kerr', 'Editor'], ['Peck Prior', 'Editor'], ['Marcei A. Brown', 'Unit Production Manager'], ['Michael J. Moore', 'First Assistant Director'], ['Basti Van Der Woude', 'Second Assistant Director'], ['Lisa Yadavaia', 'Associate Producer'], ['Craig Herring', 'Additional Editor'], ['Johnny Jos', 'Art Director'], ['Sophie Neudorfer', 'Set Decorator'], ['Erick Donaldson', 'Set Designer'], ['Justin Lang', 'Set Designer']]",2.71 (domestic box office/biggest weekend),46.6% (domestic box office/worldwide),"$37,678,133","$10,610,060 (37.0% of total gross)","$30,000,000 (worldwide box office is 2.1 times production budget)","2,936 opening theaters/2,941 max. theaters, 3.6 weeks average run per theater","April 27th, 2012 (Wide) by Universal","September 4th, 2012 by Universal Home Entertainment, released as Five Year Engagement","R for sexual content, and language throughout.(Rating bulletin 2210, 2/15/2012)",124 minutes,vs. WanderlustCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"May 3rd, 2012 (Wide) (Australia)
May 3rd, 2012 (Wide) (New Zealand)
May 4th, 2012 (Wide) (Romania)
May 10th, 2012 (Wide) (Portugal)
May 10th, 2012 (Wide) (United Arab Emirates)
... Show all releases
","Romance, Wedding Day, In-Laws / Future In-Laws, Religious, Dysfunctional Family","Universal Pictures, Relativity Media, Apatow/Stoller Global Solutions",,"$28,700,285","$32,923,534","$61,623,819","$5,357,578","$2,240,118","$7,597,696"
102,https://www.the-numbers.com/movie/Manuale-Damore-3,[],"[['Giovanni Veronesi', 'Director']]",,,,,,,,,,,Create your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,Italy,Italian,"April 27th, 2012 (Wide) (Brazil)
August 30th, 2012 (Wide) (Hong Kong)
March 7th, 2013 (Wide) (Argentina)
April 18th, 2013 (Wide) (Peru)
April 19th, 2013 (Wide) (Uruguay)
... Show all releases
",,,Manual of Love,n/a,"$7,829,947","$7,829,947",,,
103,https://www.the-numbers.com/movie/Safe-(2011),"['Robert John Burke', 'Chris Sarandon', 'Anson Mount', 'Jason Statham']","[['Boaz Yakin', 'Director'], ['Boaz Yakin', 'Screenwriter'], ['Lawrence Bender', 'Producer'], ['Dana Brunetti', 'Producer'], ['Stuart Ford', 'Executive Producer'], ['Brian Kavanaugh-Jones', 'Executive Producer'], ['Kevin Spacey', 'Executive Producer'], ['Deepak Nayar', 'Executive Producer'], ['Joseph N. Zolfo', 'Co-Producer'], ['Stefan Czapsky', 'Director of Photography'], ['Joseph Nemec III', 'Production Designer'], ['Frederic Thoraval', 'Editor'], ['Ann Roth', 'Costume Designer'], ['Michelle Matland', 'Co-Costume Designer'], ['Douglas Aibel', 'Casting Director'], ['Mark Mothersbaugh', 'Composer'], ['Liz Gallacher', 'Music Supervisor'], ['Dror Mohar', 'Sound Designer'], ['Wylie Stateman', 'Sound Designer'], ['Chad Stahelski', 'Action Choreographer']]",2.17 (domestic box office/biggest weekend),41.3% (domestic box office/worldwide),"$22,504,357","$7,892,539 (46.0% of total gross)","$33,000,000 (worldwide box office is 1.3 times production budget)","2,266 opening theaters/2,271 max. theaters, 3.2 weeks average run per theater","April 27th, 2012 (Wide) by Lionsgate","September 4th, 2012 by Lionsgate Home Entertainment, released as Safe ","R for strong violence throughout, and for language.(Rating bulletin 2177, 6/22/2011)",95 minutes,vs. SpeedCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,,"Organized Crime, Kidnap, Corrupt Cops, Martial Arts, Mixed Martial Arts, Death of a Spouse or Fiancée / Fiancé, Death of a Son or Daughter, Revenge, Child Prodigy, Action Thriller","Lionsgate, IM Global, Automatik, Lawrence Bender, Trigger Street Productions, 87Eleven Inc.",,"$17,142,080","$24,353,133","$41,495,213","$6,556,251","$3,320,341","$9,876,592"
